country,year,allies,borderCountries,inversion,gdp,war
"DZA",1998,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",6.4802055,2781,1
"DZA",1994,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.065495,2604,1
"DZA",1936,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,955,0
"DZA",1932,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,915,0
"DZA",1965,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.1689038,1870,1
"DZA",1965,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.1689038,1243,1
"DZA",1961,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1799,0
"DZA",1961,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1223,0
"DZA",1969,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE,MAR","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.3407485,2105,1
"DZA",1969,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE,MAR","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.3407485,1263,1
"DZA",1983,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.91545,3289,1
"DZA",1983,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.91545,1333,1
"DZA",1987,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.7926756999999998,3192,1
"DZA",1914,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,735,0
"DZA",1918,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,775,0
"DZA",2014,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",5.5439959000000005,3780,1
"DZA",2010,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.4677966000000002,3600,1
"DZA",1954,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1437,0
"DZA",1954,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1135,0
"DZA",1954,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1188,0
"DZA",1972,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.6450105,2350,1
"DZA",1972,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.6450105,1278,1
"DZA",1990,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YEM,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YEM,YPR,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.4492638,2947,1
"DZA",2007,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.1617024,3531,1
"DZA",1929,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,885,0
"DZA",1943,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1025,0
"DZA",1958,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1719,0
"DZA",1958,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1208,0
"DZA",1950,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1365,0
"DZA",1950,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1095,0
"DZA",1950,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1168,0
"DZA",1921,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,805,0
"DZA",1947,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1065,0
"DZA",1925,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,845,0
"DZA",1820,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,430,0
"DZA",2003,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.2458611,3234,1
"DZA",1976,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.1669447,2608,1
"DZA",1976,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.1669447,1298,1
"DZA",1999,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",6.3443899,2829,1
"DZA",1991,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.4389607,2840,1
"DZA",1995,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.4160855000000003,2651,1
"DZA",1933,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,925,0
"DZA",1964,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.4206522000000006,1806,1
"DZA",1964,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.4206522000000006,1238,1
"DZA",1968,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.5833169999999996,1977,1
"DZA",1968,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.5833169999999996,1258,1
"DZA",1982,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.872786,3228,1
"DZA",1982,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.872786,1328,1
"DZA",1959,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1994,0
"DZA",1959,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1213,0
"DZA",1960,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,2088,0
"DZA",1960,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1218,0
"DZA",1915,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,745,0
"DZA",2015,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",6.3158984,3851,1
"DZA",1937,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,965,0
"DZA",1986,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.8198411,3301,1
"DZA",1986,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.8198411,1348,1
"DZA",2002,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.6876945,3060,1
"DZA",2011,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",4.327819799999999,3631,1
"DZA",2006,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.6410084,3476,1
"DZA",1920,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,795,0
"DZA",1928,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,875,0
"DZA",1924,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,835,0
"DZA",1955,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1445,0
"DZA",1955,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1145,0
"DZA",1955,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1193,0
"DZA",1951,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1347,0
"DZA",1951,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1105,0
"DZA",1951,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1173,0
"DZA",1919,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,785,0
"DZA",1946,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1055,0
"DZA",1942,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1015,0
"DZA",1977,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.2145702999999997,2759,1
"DZA",1977,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.2145702999999997,1303,1
"DZA",1973,"MRT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.5808791000000002,2357,1
"DZA",1973,"MRT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.5808791000000002,1283,1
"DZA",1992,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.9325333,2813,1
"DZA",1996,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.9167342000000005,2702,1
"DZA",1930,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,895,0
"DZA",1963,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.9372089,1768,1
"DZA",1963,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.9372089,1233,1
"DZA",1989,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MRT,TUN,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.532571,3067,1
"DZA",1981,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.8141371,3131,1
"DZA",1981,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.8141371,1323,1
"DZA",1938,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,975,0
"DZA",1952,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1376,0
"DZA",1952,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1115,0
"DZA",1952,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1178,0
"DZA",2012,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",4.4450002,3679,1
"DZA",1934,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,935,0
"DZA",1985,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.6290607,3431,1
"DZA",1985,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MRT,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.6290607,1343,1
"DZA",2009,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.8297114000000003,3542,1
"DZA",1916,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,755,0
"DZA",1967,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.9481308,1824,1
"DZA",1967,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.9481308,1253,1
"DZA",2001,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",5.751409099999999,2940,1
"DZA",2005,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.7854846,3470,1
"DZA",1974,"MRT,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.9681118000000002,2428,1
"DZA",1974,"MRT,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",1.9681118000000002,1288,1
"DZA",2016,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",6.546702400000001,3941,1
"DZA",1949,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1085,0
"DZA",1945,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1045,0
"DZA",1923,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,825,0
"DZA",1927,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,865,0
"DZA",1956,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1553,0
"DZA",1956,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1198,0
"DZA",1941,,"LBY,MLI,MRT,MAR,NER,TUN,ESH",0.0,1005,0
"DZA",1970,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.0441637,2249,1
"DZA",1970,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE,MAR,TUN","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.0441637,1268,1
"DZA",1978,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.27916,3019,1
"DZA",1978,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.27916,1308,1
"DZA",1997,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,ARE,MRT,MAR,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",4.3850298,2687,1
"DZA",1979,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.1836255,3192,1
"DZA",1979,"MRT,SOM,DJI,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,OMN,SOM,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,ARE,TUN,LBY","LBY,MLI,MRT,MAR,NER,TUN,ESH",2.1836255,1313,1
"DZA",1966,"MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,MAR,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,KWT,ARE","LBY,MLI,MRT,MAR,NER,TUN,ESH",3.2729042,1725,1
