country,year,allies,borderCountries,inversion,gdp,war
"KHM",2011,,"LAO,THA,VNM",2.3991029,2549,0
"KHM",1994,,"LAO,THA,VNM",4.7577896,975,0
"KHM",2006,,"LAO,THA,VNM",1.6879216,2079,0
"KHM",2013,,"LAO,THA,VNM",1.575896,2842,0
"KHM",2014,,"LAO,THA,VNM",1.6567648999999998,2993,0
"KHM",1960,"CHN","LAO,THA,VNM",6.681696400000001,671,0
"KHM",1967,"CHN","LAO,THA,VNM",5.918493700000001,717,0
"KHM",2002,,"LAO,THA,VNM",1.5603302,1468,0
"MUS",1996,,"NAM",2.12411,8959,0
"MUS",1997,,"NAM",2.0763109,9372,0
"MUS",1999,,"NAM",2.1205986,9985,0
"MUS",1998,,"NAM",2.1568301,9835,0
"AFG",1970,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.1150917,798,1
"AFG",1978,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.797986,671,1
"AFG",1982,,"CHN,IRN,PAK,TJK,TKM,UZB",7.2261391,797,1
"AFG",1967,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.0730011000000002,801,1
"AFG",1968,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.465049,809,1
"AFG",1971,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.6244344,776,1
"AFG",1973,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.8708371,634,1
"AFG",2009,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",2.0080907,506,1
"AFG",1961,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",2.5820534,821,1
"AFG",1964,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.8228981,810,1
"AFG",1966,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.2042705,798,1
"AFG",1974,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.6097454,652,0
"AFG",2005,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",1.8470223,360,1
"AFG",1958,"RUS","CHN,IRN,PAK,TJK,TKM,UZB",2.1279352000000005,814,1
"AFG",1960,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",2.6408591,832,1
"AFG",1976,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.652783,693,0
"AFG",2012,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",10.079138,590,1
"AFG",2018,,"CHN,IRN,PAK,TJK,TKM,UZB",1.0945714100000001,585,1
"AFG",2006,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",1.697385,381,1
"AFG",1983,,"CHN,IRN,PAK,TJK,TKM,UZB",7.439559,845,1
"AFG",2001,,"CHN,IRN,PAK,TJK,TKM,UZB",9.9513187,210,1
"AFG",1963,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.9695715,814,1
"AFG",1972,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",2.0186043,632,1
"AFG",1979,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.5653416,642,1
"AFG",2010,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",1.7379104,511,1
"AFG",2013,,"CHN,IRN,PAK,TJK,TKM,UZB",1.0614334,614,1
"AFG",1969,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.4904947,802,1
"AFG",1977,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.7694657,641,0
"AFG",2008,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",1.7513416000000002,444,1
"AFG",1980,,"CHN,IRN,PAK,TJK,TKM,UZB",6.5281696,639,1
"AFG",2019,,"CHN,IRN,PAK,TJK,TKM,UZB",1.19568902,585,1
"AFG",1959,"RUS","CHN,IRN,PAK,TJK,TKM,UZB",3.665864,820,1
"AFG",2007,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",1.553388,439,1
"AFG",1984,,"CHN,IRN,PAK,TJK,TKM,UZB",7.962535400000001,839,1
"AFG",1962,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",2.3942864,817,1
"AFG",1965,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.379189,809,1
"AFG",1985,,"CHN,IRN,PAK,TJK,TKM,UZB",11.335087,818,1
"AFG",1957,"RUS","CHN,IRN,PAK,TJK,TKM,UZB",2.5403247,786,1
"AFG",1975,"RUS,CHN","CHN,IRN,PAK,TJK,TKM,UZB",1.700477,674,0
"AFG",2011,"IRN,TKM,TJK,UZB,CHN,PAK","CHN,IRN,PAK,TJK,TKM,UZB",10.154804,543,1
"AFG",1981,,"CHN,IRN,PAK,TJK,TKM,UZB",9.2895985,718,1
"AFG",2014,,"CHN,IRN,PAK,TJK,TKM,UZB",1.3343566999999998,613,1
"AGO",1983,"RUS,GDR,HUN","COG,COD,NAM,ZMB",8.3909369,808,1
"AGO",1999,"COG,ZWE,NAM","COG,COD,NAM,ZMB",16.333401000000002,731,1
"AGO",2001,"COG,ZWE,NAM,STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA","COG,COD,NAM,ZMB",16.448067,747,1
"AGO",2004,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA","COG,COD,NAM,ZMB",3.8162758,899,1
"AGO",1995,,"COG,COD,NAM,ZMB",8.0504856,631,1
"AGO",1980,"RUS,GDR,COD,ZMB","COG,COD,NAM,ZMB",11.445641,961,1
"AGO",1986,"RUS,GDR,HUN","COG,COD,NAM,ZMB",21.199329,694,1
"AGO",2002,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA","COG,COD,NAM,ZMB",7.9831848,825,1
"AGO",2006,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",3.7934959,1209,1
"AGO",2017,,"COG,COD,NAM,ZMB",3.5159385000000003,1744,1
"AGO",1987,"RUS,GDR,HUN","COG,COD,NAM,ZMB",13.413147,760,1
"AGO",1989,"RUS,GDR,HUN","COG,COD,NAM,ZMB",26.784035,853,1
"AGO",2005,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA","COG,COD,NAM,ZMB",4.2077212,1031,1
"AGO",2016,,"COG,COD,NAM,ZMB",2.9486744,1697,1
"AGO",2000,"COG,ZWE,NAM,STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA","COG,COD,NAM,ZMB",21.877649,734,1
"AGO",1985,"RUS,GDR,HUN","COG,COD,NAM,ZMB",22.240959,779,1
"AGO",2007,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",3.7431829,1440,1
"AGO",1993,,"COG,COD,NAM,ZMB",10.863495,576,1
"AGO",1994,,"COG,COD,NAM,ZMB",5.0211959,566,1
"AGO",1979,"RUS,GDR,COD,ZMB","COG,COD,NAM,ZMB",10.204811,958,1
"AGO",1991,"RUS","COG,COD,NAM,ZMB",3.6997826,854,1
"AGO",2009,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",4.1835284,1586,1
"AGO",1982,"RUS,GDR,COD,ZMB,HUN","COG,COD,NAM,ZMB",11.196864,862,1
"AGO",1988,"RUS,GDR,HUN","COG,COD,NAM,ZMB",12.239314,853,1
"AGO",2008,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",2.856328,1593,1
"AGO",2012,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",3.5813653,1644,1
"AGO",2014,,"COG,COD,NAM,ZMB",5.4002132000000005,1741,1
"AGO",1981,"RUS,GDR,COD,ZMB,HUN","COG,COD,NAM,ZMB",10.72764,923,1
"AGO",1990,"RUS","COG,COD,NAM,ZMB",27.100573,868,1
"AGO",2015,,"COG,COD,NAM,ZMB",3.5159385000000003,1744,1
"AGO",2010,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",4.5089364000000005,1594,1
"AGO",2011,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA,CAF,COG,COD,UGA,KEN,TZA,BDI,RWA,ZMB,SDN","COG,COD,NAM,ZMB",3.4764872,1609,1
"AGO",1975,,"COG,COD,NAM,ZMB",3.5747101000000003,1073,1
"AGO",1996,,"COG,COD,NAM,ZMB",6.1066246,695,1
"AGO",2013,,"COG,COD,NAM,ZMB",4.8760314000000005,1708,1
"AGO",2018,,"COG,COD,NAM,ZMB",4.083202600000001,1791,1
"AGO",2003,"STP,GNQ,CMR,GAB,CAF,TCD,COG,COD,BDI,RWA","COG,COD,NAM,ZMB",5.2780533,840,1
"AGO",1997,,"COG,COD,NAM,ZMB",9.9807482,724,1
"AGO",1998,,"COG,COD,NAM,ZMB",15.100198,736,1
"AGO",2019,,"COG,COD,NAM,ZMB",4.650466700000001,1838,1
"ARE",1981,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",4.5611215,26635,0
"ARE",1996,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",2.8725362000000003,13004,0
"ARE",1999,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",3.7739718,12630,0
"ARE",2018,,"OMN,SAU",7.207789900000001,8135,1
"ARE",1985,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",4.9816527000000015,18546,0
"ARE",1983,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",5.6565986,20538,0
"ARE",2010,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",5.6127048,7216,0
"ARE",2019,,"OMN,SAU",7.598824500000001,8010,1
"ARE",2001,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",2.9712067,12951,0
"ARE",2004,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",1.7503493000000003,12799,0
"ARE",2007,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",3.9068015,10062,0
"ARE",2015,,"OMN,SAU",6.0346861,8260,1
"ARE",1980,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",4.795362,27709,0
"ARE",1986,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",5.5346422,13770,0
"ARE",1992,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",3.8467693,13190,0
"ARE",2008,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",4.3161459,9044,0
"ARE",1977,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",2.4346490000000003,26296,1
"ARE",1978,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",2.8954649,22545,1
"ARE",1993,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",3.1795635,12512,0
"ARE",1994,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",3.618475,12770,0
"ARE",1989,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",3.5417216,13220,0
"ARE",2005,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",4.8387547,11906,0
"ARE",2009,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",3.1226923,7674,0
"ARE",1979,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",3.772459,24802,1
"ARE",1982,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",6.242734,22983,0
"ARE",1995,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",2.9654329,12962,0
"ARE",2013,,"OMN,SAU",6.0346861,7823,0
"ARE",1988,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",4.3784781,12682,0
"ARE",1997,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",3.0726037,13423,0
"ARE",1998,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",4.0353398,12843,0
"ARE",2000,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",2.8686061,13416,0
"ARE",2002,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",2.2621789,12578,0
"ARE",2006,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",4.2618275,11334,0
"ARE",1987,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",4.3296947,13480,0
"ARE",1990,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YEM,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YEM,YPR,KWT,BHR,QAT","OMN,SAU",5.0811954,13961,1
"ARE",1991,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT","OMN,SAU",9.473628,13502,1
"ARE",2003,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",2.0212169,12810,0
"ARE",2014,,"OMN,SAU",5.6436515,8023,1
"ARE",1984,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,EGY,SYR,LBN,JOR,SAU,YAR,YPR,KWT,BHR,QAT","OMN,SAU",5.576015,20160,0
"ARE",2011,"MRT,SOM,DJI,MAR,DZA,TUN,LBY,SDN,IRQ,SYR,LBN,JOR,SAU,YEM,KWT,BHR,QAT,OMN,SOM,MAR,DZA,TUN,LBY,SDN,IRQ,LBN,JOR,SAU,YEM,KWT,BHR,QAT,SAU,KWT,BHR,QAT,OMN","OMN,SAU",2.6723289,7217,1
"ARE",2016,,"OMN,SAU",6.4257207,8385,1
"ARE",2017,,"OMN,SAU",6.8167553000000005,8260,1
"AZE",2006,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR,IRN","ARM,GEO,IRN,RUS,TUR",3.1305017000000004,5374,1
"AZE",2017,,"ARM,GEO,IRN,RUS,TUR",5.608679799999999,8756,1
"AZE",2015,,"ARM,GEO,IRN,RUS,TUR",5.608679799999999,8756,1
"AZE",1996,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",4.1834235,1809,1
"AZE",2008,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR,IRN","ARM,GEO,IRN,RUS,TUR",3.2169011000000003,7287,1
"AZE",2016,,"ARM,GEO,IRN,RUS,TUR",3.6427701,8347,1
"AZE",2000,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",15.720848000000002,2377,1
"AZE",2007,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR,IRN","ARM,GEO,IRN,RUS,TUR",2.8304338,6646,1
"AZE",2001,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",14.592639000000002,2510,1
"AZE",1992,"RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ","ARM,GEO,IRN,RUS,TUR",3.7792475,3463,1
"AZE",1994,"BLR,GEO,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",3.9777427,2076,1
"AZE",1997,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",3.6819305,1949,1
"AZE",2012,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR,IRN","ARM,GEO,IRN,RUS,TUR",2.5534158,8204,1
"AZE",2013,,"ARM,GEO,IRN,RUS,TUR",4.5409231,8592,1
"AZE",2010,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR,IRN","ARM,GEO,IRN,RUS,TUR",2.8388393,8188,1
"AZE",2005,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR,IRN","ARM,GEO,IRN,RUS,TUR",2.3686287,4038,1
"AZE",2014,,"ARM,GEO,IRN,RUS,TUR",4.5550208,8745,1
"AZE",1993,"BLR,GEO,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ","ARM,GEO,IRN,RUS,TUR",3.2174273,2622,1
"AZE",1999,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",4.4310598,2257,1
"AZE",1991,,"ARM,GEO,IRN,RUS,TUR",3.4291525000000003,4543,1
"AZE",1995,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",3.5046136,1784,1
"AZE",2003,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",13.0379,2954,1
"AZE",1998,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",4.427243700000001,2045,1
"AZE",2002,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",14.398879,2694,1
"AZE",2004,"MDA,RUS,UKR,BLR,ARM,GEO,TKM,TJK,KGZ,UZB,KAZ,RUS,BLR,ARM,GEO,TJK,KGZ,UZB,KAZ,TUR","ARM,GEO,IRN,RUS,TUR",12.664442,3227,1
