country,year,gdp %
AFG,1957,2.5403247
AFG,1958,2.1279352000000005
AFG,1959,3.665864
AFG,1960,2.6408591
AFG,1961,2.5820534
AFG,1962,2.3942864
AFG,1963,1.9695715
AFG,1964,1.8228981
AFG,1965,1.379189
AFG,1966,1.2042705
AFG,1967,1.0730011000000002
AFG,1968,1.465049
AFG,1969,1.4904947
AFG,1970,1.1150917
AFG,1971,1.6244344
AFG,1972,2.0186043000000002
AFG,1973,1.8708371
AFG,1974,1.6097454
AFG,1975,1.700477
AFG,1976,1.6527830000000001
AFG,1977,1.7694657
AFG,1978,1.797986
AFG,1979,1.5653416
AFG,1980,6.5281696
AFG,1981,9.2895985
AFG,1982,7.2261391
AFG,1983,7.439559
AFG,1984,7.962535400000001
AFG,1985,11.335087
AFG,2001,9.9513187
AFG,2005,1.8470223000000001
AFG,2006,1.697385
AFG,2007,1.553388
AFG,2008,1.7513416000000002
AFG,2009,2.0080907
AFG,2010,1.7379103999999999
AFG,2011,10.154803999999999
AFG,2012,10.079138
AFG,2013,1.0614333999999999
AFG,2014,1.3343566999999998
AFG,2015,0.9934538
AFG,2016,0.89233619
AGO,1975,3.5747101000000003
AGO,1979,10.204811
AGO,1980,11.445641
AGO,1981,10.72764
AGO,1982,11.196864
AGO,1983,8.3909369
AGO,1985,22.240959
AGO,1986,21.199329000000002
AGO,1987,13.413147
AGO,1988,12.239314
AGO,1989,26.784035
AGO,1990,27.100572999999997
AGO,1991,3.6997826000000003
AGO,1993,10.863495
AGO,1994,5.0211959
AGO,1995,8.0504856
AGO,1996,6.1066246
AGO,1997,9.980748199999999
AGO,1998,15.100198
AGO,1999,16.333401000000002
AGO,2000,21.877648999999998
AGO,2001,16.448067
AGO,2002,7.9831848
AGO,2003,5.2780533
AGO,2004,3.8162758
AGO,2005,4.2077212
AGO,2006,3.7934959000000004
AGO,2007,3.7431829
AGO,2008,2.856328
AGO,2009,4.1835284
AGO,2010,4.5089364000000005
AGO,2011,3.4764872
AGO,2012,3.5813653
AGO,2013,4.8760314000000005
AGO,2014,5.4002132000000005
AGO,2015,3.5159385000000003
AGO,2016,2.9486744
ALB,1949,24.202842999999998
ALB,1950,22.007689000000003
ALB,1951,19.241339
ALB,1952,18.398195
ALB,1953,20.338789000000002
ALB,1954,26.443146000000002
ALB,1955,23.878201999999998
ALB,1956,23.327864
ALB,1957,19.164360000000002
ALB,1958,13.116879999999998
ALB,1959,12.192178
ALB,1960,14.846573999999999
ALB,1961,15.280342000000001
ALB,1962,19.276125
ALB,1963,22.209641
ALB,1964,20.74176
ALB,1965,17.349222
ALB,1966,16.345072000000002
ALB,1967,14.126329
ALB,1968,13.062907000000001
ALB,1969,11.329830000000001
ALB,1970,10.248755000000001
ALB,1971,10.985538
ALB,1972,10.043446000000001
ALB,1973,9.7252426
ALB,1974,9.277321800000001
ALB,1975,9.3489656
ALB,1976,9.297617
ALB,1977,8.1126289
ALB,1978,8.0135498
ALB,1979,7.5767303
ALB,1980,10.467397
ALB,1981,9.9641123
ALB,1982,8.116597200000001
ALB,1983,6.696359599999999
ALB,1984,6.7206812000000005
ALB,1985,9.515500999999999
ALB,1986,7.7598357
ALB,1987,9.0782022
ALB,1988,7.3769689
ALB,1989,7.152686599999999
ALB,1990,8.102797500000001
ALB,1991,9.0285397
ALB,1992,4.8595495
ALB,1993,8.5385895
ALB,1994,4.9031806
ALB,1995,3.6700788
ALB,1996,3.1047757000000002
ALB,1997,3.9806017999999996
ALB,1998,3.7650216
ALB,1999,4.099781
ALB,2000,3.1070726000000004
ALB,2001,2.6100116
ALB,2002,1.3272253999999999
ALB,2003,1.3205025
ALB,2004,1.4345698
ALB,2005,1.4206208999999999
ALB,2006,1.5652648999999998
ALB,2007,1.8492408999999999
ALB,2008,1.9550927
ALB,2009,2.0488593999999996
ALB,2010,1.056306
ALB,2011,1.5116866000000002
ALB,2012,1.4965211
ALB,2013,1.4084582
ALB,2014,1.3473703000000001
ALB,2015,1.1619531
ALB,2016,1.229624
AND,1993,0.0
AND,1994,0.0
AND,1995,0.0
AND,1996,0.0
AND,1997,0.0
AND,1998,0.0
AND,1999,0.0
AND,2000,0.0
AND,2001,0.0
AND,2002,0.0
AND,2003,0.0
AND,2004,0.0
AND,2005,0.0
AND,2006,0.0
AND,2007,0.0
AND,2008,0.0
AND,2009,0.0
AND,2010,0.0
AND,2011,0.0
AND,2012,0.0
ARE,1972,0.0
ARE,1973,0.45302397
ARE,1974,0.25665689
ARE,1975,0.21101907
ARE,1976,0.40900525
ARE,1977,2.4346490000000003
ARE,1978,2.8954649
ARE,1979,3.7724589999999996
ARE,1980,4.795362
ARE,1981,4.5611215
ARE,1982,6.242734
ARE,1983,5.6565986
ARE,1984,5.576015
ARE,1985,4.981652700000001
ARE,1986,5.5346421999999995
ARE,1987,4.3296947
ARE,1988,4.3784781
ARE,1989,3.5417216000000002
ARE,1990,5.0811954
ARE,1991,9.473628
ARE,1992,3.8467693
ARE,1993,3.1795635
ARE,1994,3.618475
ARE,1995,2.9654328999999997
ARE,1996,2.8725362000000003
ARE,1997,3.0726037
ARE,1998,4.0353398
ARE,1999,3.7739718
ARE,2000,2.8686061
ARE,2001,2.9712067
ARE,2002,2.2621789
ARE,2003,2.0212168999999998
ARE,2004,1.7503493000000003
ARE,2005,4.8387547
ARE,2006,4.2618275
ARE,2007,3.9068015
ARE,2008,4.3161459
ARE,2009,3.1226922999999998
ARE,2010,5.6127047999999995
ARE,2011,2.6723289
ARE,2013,6.0346861
ARE,2014,5.6436515
ARG,1884,4.4051762000000005
ARG,1885,3.8592191
ARG,1886,3.2604398999999997
ARG,1887,3.1257770000000002
ARG,1888,3.0410721
ARG,1889,1.3728496000000001
ARG,1890,1.0113568000000002
ARG,1891,0.72049886
ARG,1893,1.0365223
ARG,1894,1.0051315
ARG,1895,0.87002587
ARG,1896,2.1938617000000002
ARG,1897,2.2816672000000002
ARG,1898,1.2502562
ARG,1899,1.1951501
ARG,1900,1.5816778
ARG,1901,1.386639
ARG,1902,1.46478
ARG,1903,1.2662373
ARG,1904,1.1384131000000002
ARG,1905,0.9540329
ARG,1906,1.0105482
ARG,1907,1.0544871999999998
ARG,1908,0.99763232
ARG,1909,1.0040358
ARG,1910,0.91009957
ARG,1911,1.151222
ARG,1912,1.2061933999999999
ARG,1913,1.2039218999999999
ARG,1914,0.6924456999999999
ARG,1915,1.0607128000000001
ARG,1916,0.46306857
ARG,1917,0.49150148
ARG,1918,0.37959975
ARG,1920,1.0109384
ARG,1921,1.1158993000000001
ARG,1922,1.0749495
ARG,1923,1.325177
ARG,1924,1.2222773
ARG,1925,1.1981573
ARG,1926,1.5690823999999999
ARG,1927,1.2602526
ARG,1928,1.0891625
ARG,1929,1.0339774
ARG,1930,1.6424897
ARG,1931,1.0953899999999999
ARG,1932,1.1166996
ARG,1933,1.2979072
ARG,1934,1.3248788
ARG,1935,1.4887581
ARG,1936,1.7167944
ARG,1937,2.0824792000000003
ARG,1938,1.1239423000000002
ARG,1939,1.6166708
ARG,1940,1.9085945
ARG,1941,1.9547354
ARG,1942,2.7221507999999996
ARG,1943,1.4648435
ARG,1944,4.7664099
ARG,1945,5.649518
ARG,1946,3.9169006
ARG,1947,3.5052581
ARG,1948,3.4372077000000005
ARG,1949,8.5048046
ARG,1950,6.928426299999999
ARG,1951,4.9973865
ARG,1952,5.1355247
ARG,1953,4.9739718
ARG,1954,5.2992301
ARG,1955,8.417330699999999
ARG,1956,5.1985126
ARG,1957,5.2190666
ARG,1958,4.644970900000001
ARG,1959,2.5017667
ARG,1960,2.2581224
ARG,1961,2.13535
ARG,1962,2.8742153999999998
ARG,1963,1.6399852
ARG,1964,1.3346219
ARG,1965,1.5147926999999999
ARG,1966,1.7873856
ARG,1967,1.4099048
ARG,1968,1.164325
ARG,1969,1.396152
ARG,1970,1.631035
ARG,1971,1.4317552
ARG,1972,1.2258013
ARG,1973,0.89160943
ARG,1974,0.99175608
ARG,1975,1.1892098
ARG,1976,1.1118863
ARG,1977,1.7963883999999999
ARG,1978,2.5651491
ARG,1979,3.8069324
ARG,1980,3.9709867999999995
ARG,1981,4.501916400000001
ARG,1982,4.910779
ARG,1983,2.2477875
ARG,1984,2.8702083
ARG,1985,2.1152806
ARG,1986,1.035908
ARG,1987,1.0948207
ARG,1988,0.98147768
ARG,1989,1.0301777
ARG,1990,0.54253346
ARG,1991,1.4289696000000003
ARG,1992,1.1290907
ARG,1993,1.1389623
ARG,1994,1.4499214
ARG,1995,1.5029829
ARG,1996,1.7050904999999998
ARG,1997,1.6966318999999999
ARG,1998,1.7932841
ARG,1999,1.910925
ARG,2000,1.6782575000000002
ARG,2001,1.6402987
ARG,2002,1.4966645
ARG,2003,1.5887479
ARG,2004,0.88524997
ARG,2005,0.80542839
ARG,2006,0.711851
ARG,2007,0.63519573
ARG,2008,0.49872148
ARG,2009,0.62138933
ARG,2010,0.64956337
ARG,2011,0.72850865
ARG,2012,0.80105579
ARG,2013,0.83773643
ARG,2014,0.87810093
ARG,2015,0.86472285
ARG,2016,0.9547680000000001
ARM,1991,7.0831008
ARM,1992,5.855539299999999
ARM,1993,12.552813
ARM,1995,5.3791614
ARM,1996,7.8212600000000005
ARM,1997,8.411718400000002
ARM,1998,7.9677391
ARM,1999,8.615493800000001
ARM,2000,36.048266999999996
ARM,2001,30.065006
ARM,2002,29.388971
ARM,2003,24.900553
ARM,2004,22.633492
ARM,2005,2.5486221000000002
ARM,2006,2.8770688
ARM,2007,3.213362
ARM,2008,3.3667877
ARM,2009,4.6139278
ARM,2010,4.556557700000001
ARM,2011,3.9018998
ARM,2012,3.7726245
ARM,2013,3.9972446
ARM,2014,3.9433781999999997
ARM,2015,4.248951
ARM,2016,4.0898852
ATG,1981,0.0
ATG,1990,0.99069792
ATG,1994,0.5990392
ATG,1995,0.60693043
ATG,1996,0.73869723
ATG,1997,0.51703417
ATG,1998,0.64464068
ATG,1999,0.61362636
ATG,2000,0.50963336
ATG,2001,0.51688576
ATG,2002,0.49727097
ATG,2003,0.47549435
ATG,2004,0.44498989
ATG,2005,0.50089312
ATG,2006,0.43971899
ATG,2007,0.38760075
ATG,2008,0.51512516
ATG,2009,0.65983278
ATG,2010,0.61637461
ATG,2011,2.5648396
ATG,2012,2.3162673
AUS,1920,0.59699053
AUS,1921,0.3878096
AUS,1922,0.95483249
AUS,1923,0.63322985
AUS,1924,0.63654733
AUS,1925,0.59739679
AUS,1926,0.65029305
AUS,1927,0.9623366
AUS,1928,0.56987125
AUS,1929,0.5510515
AUS,1930,0.4801271
AUS,1931,0.47761044
AUS,1932,0.50390869
AUS,1933,0.45917767
AUS,1934,0.46557841
AUS,1935,0.5608297
AUS,1936,0.96013254
AUS,1937,1.0817336000000002
AUS,1938,1.5251986000000002
AUS,1939,2.0863554
AUS,1940,5.9384627
AUS,1941,15.901520999999999
AUS,1942,25.644638
AUS,1943,39.308506
AUS,1944,37.467651000000004
AUS,1945,32.363731
AUS,1946,21.809406
AUS,1947,7.9010196
AUS,1948,3.9288172999999995
AUS,1949,2.9236991000000003
AUS,1950,2.9768457
AUS,1951,3.9060922
AUS,1952,5.035107599999999
AUS,1953,4.513063
AUS,1954,3.7914546000000002
AUS,1955,3.7550199
AUS,1956,3.5808047999999997
AUS,1957,3.1074572
AUS,1958,3.0306156000000004
AUS,1959,2.9245954
AUS,1960,2.2500273999999996
AUS,1961,2.2192075
AUS,1962,2.2889555
AUS,1963,2.2364078
AUS,1964,2.3210664
AUS,1965,2.6994071
AUS,1966,3.2049863
AUS,1967,3.3439257000000007
AUS,1968,3.4239817
AUS,1969,3.1244504
AUS,1970,2.8783392999999995
AUS,1971,2.6607296000000003
AUS,1972,2.5307908
AUS,1973,2.7857068
AUS,1974,2.5227244
AUS,1975,2.4764194
AUS,1976,2.6137624
AUS,1977,2.3798661
AUS,1978,2.4528279
AUS,1979,2.2996995
AUS,1980,2.4054992000000004
AUS,1981,2.280566
AUS,1982,2.0787115000000003
AUS,1983,3.0857007999999997
AUS,1984,2.3134827999999996
AUS,1985,2.5661042000000003
AUS,1986,2.6246512
AUS,1987,2.8475852
AUS,1988,2.6777363
AUS,1989,2.0568376
AUS,1990,2.3255374
AUS,1991,2.3174593
AUS,1992,2.1993816
AUS,1993,2.3369932
AUS,1994,2.2582052000000004
AUS,1995,2.2821653
AUS,1996,2.1797763999999997
AUS,1997,1.9788592
AUS,1998,1.9224586
AUS,1999,2.0003681
AUS,2000,1.7771249
AUS,2001,1.7838448
AUS,2002,2.353519
AUS,2003,2.6148045
AUS,2004,2.3341773
AUS,2005,2.2417283
AUS,2006,2.3000388
AUS,2007,2.3684936000000003
AUS,2008,2.0867014
AUS,2009,2.0957148
AUS,2010,2.0688291000000003
AUS,2011,1.8293849999999998
AUS,2012,1.8323811999999997
AUS,2013,1.6834377
AUS,2014,1.7990302
AUS,2015,1.9788611
AUS,2016,2.0013125
AUT,1925,0.6726314999999999
AUT,1926,0.70076984
AUT,1927,0.76452726
AUT,1928,0.843252
AUT,1929,0.82544434
AUT,1930,0.93578225
AUT,1931,0.98379809
AUT,1932,0.85116804
AUT,1933,0.86908895
AUT,1934,1.1639583999999998
AUT,1935,1.2671137
AUT,1936,1.3567919
AUT,1937,2.1363025
AUT,1955,0.17548524
AUT,1956,0.84268087
AUT,1957,1.3008056000000001
AUT,1958,1.4431989
AUT,1959,1.3586888000000001
AUT,1960,1.1001527
AUT,1961,0.99186516
AUT,1962,1.0317732
AUT,1963,1.2042016000000002
AUT,1964,1.4404709
AUT,1965,1.1452518999999999
AUT,1966,1.2354181999999998
AUT,1967,1.2217987
AUT,1968,1.1755864999999999
AUT,1969,1.1442101999999998
AUT,1970,1.0758926000000002
AUT,1971,0.96380013
AUT,1972,0.96086228
AUT,1973,0.92426401
AUT,1974,0.99948847
AUT,1975,1.1328797
AUT,1976,1.1593601
AUT,1977,1.1189563999999999
AUT,1978,1.1963882
AUT,1979,1.1681584999999999
AUT,1980,1.1558663999999998
AUT,1981,0.97951072
AUT,1982,1.1647466
AUT,1983,1.3026278
AUT,1984,1.1625382
AUT,1985,1.2357327
AUT,1986,1.2440805
AUT,1987,1.1639277
AUT,1988,1.0739068
AUT,1989,1.060115
AUT,1990,0.92243534
AUT,1991,0.96580344
AUT,1992,0.84749454
AUT,1993,0.90968955
AUT,1994,0.78688091
AUT,1995,0.88520634
AUT,1996,0.8855902
AUT,1997,0.8406176
AUT,1998,0.82443422
AUT,1999,0.78254485
AUT,2000,0.81959563
AUT,2001,0.71936554
AUT,2002,0.71768343
AUT,2003,0.74989188
AUT,2004,0.74057359
AUT,2005,0.71860683
AUT,2006,0.78535002
AUT,2007,0.93178147
AUT,2008,0.74036288
AUT,2009,0.70073992
AUT,2010,0.68847799
AUT,2011,0.79967773
AUT,2012,0.79066646
AUT,2013,0.75401682
AUT,2014,0.75395501
AUT,2015,0.67299992
AZE,1991,3.4291525000000003
AZE,1992,3.7792475
AZE,1993,3.2174272999999998
AZE,1994,3.9777427000000003
AZE,1995,3.5046136
AZE,1996,4.1834235
AZE,1997,3.6819305
AZE,1998,4.427243700000001
AZE,1999,4.4310598
AZE,2000,15.720848000000002
AZE,2001,14.592639000000002
AZE,2002,14.398879
AZE,2003,13.0379
AZE,2004,12.664442
AZE,2005,2.3686287
AZE,2006,3.1305017000000004
AZE,2007,2.8304337999999998
AZE,2008,3.2169011000000003
AZE,2009,3.3698449
AZE,2010,2.8388392999999996
AZE,2011,2.5713763
AZE,2012,2.5534158
AZE,2013,4.5409231
AZE,2014,4.5550208
AZE,2015,5.608679799999999
AZE,2016,3.6427701
BDI,1962,0.80246234
BDI,1963,0.85835469
BDI,1964,0.91444176
BDI,1965,1.1456156000000002
BDI,1966,0.69163233
BDI,1967,0.76683384
BDI,1968,0.83817977
BDI,1969,1.0409568999999999
BDI,1970,0.70751888
BDI,1971,0.67564785
BDI,1972,0.99080271
BDI,1973,0.99448001
BDI,1974,1.2032618999999998
BDI,1975,1.0056962
BDI,1976,1.1069825
BDI,1977,1.2735965
BDI,1978,1.3095238
BDI,1979,1.4029793
BDI,1980,1.9542334
BDI,1981,1.5855683999999999
BDI,1982,1.9706423
BDI,1983,2.2156078999999997
BDI,1984,1.6627740000000002
BDI,1985,1.4980606
BDI,1986,1.7408342
BDI,1987,1.3940754
BDI,1988,1.4789398999999999
BDI,1989,1.2547461000000002
BDI,1990,1.1381646
BDI,1991,1.2760228999999998
BDI,1993,1.4363438999999998
BDI,1994,1.7811848999999997
BDI,1995,2.2985251
BDI,1996,2.9895089
BDI,1997,4.3655348
BDI,1998,4.5838785
BDI,1999,4.269324299999999
BDI,2000,2.4092484
BDI,2001,1.9956474999999998
BDI,2002,3.6866531000000005
BDI,2003,2.6724136
BDI,2004,2.3476534
BDI,2005,2.8617383999999997
BDI,2006,2.9011337999999998
BDI,2007,2.8743060000000002
BDI,2008,2.5531523
BDI,2009,1.2010566999999999
BDI,2010,1.3812811000000003
BDI,2011,1.3363147
BDI,2012,1.2495678999999997
BDI,2013,2.2420093999999997
BDI,2014,2.0098422
BDI,2015,2.1361611000000003
BDI,2016,2.2078493
BEL,1835,2.6532192
BEL,1836,2.1288872000000003
BEL,1837,2.2753205000000003
BEL,1838,2.2682154
BEL,1839,2.5466787999999996
BEL,1840,1.6734805
BEL,1841,1.6237214
BEL,1842,1.6539581
BEL,1843,1.6763436999999999
BEL,1844,1.7017664000000001
BEL,1845,1.6797071
BEL,1846,1.5788023000000002
BEL,1847,1.4310132
BEL,1848,2.0309473999999996
BEL,1849,1.5609323
BEL,1850,1.5223256
BEL,1851,2.0411074
BEL,1852,1.9658177
BEL,1853,1.6611518
BEL,1854,1.4115008
BEL,1855,1.3764941000000002
BEL,1856,1.3236492
BEL,1857,1.2201878000000002
BEL,1858,1.2778471000000002
BEL,1859,1.5401254999999998
BEL,1860,1.1678209
BEL,1861,1.1962959999999998
BEL,1862,1.191999
BEL,1863,1.2314278
BEL,1864,1.1598083000000001
BEL,1865,1.0703212
BEL,1866,1.089723
BEL,1867,1.040561
BEL,1868,0.98892903
BEL,1869,0.94841462
BEL,1870,1.3934256999999999
BEL,1871,1.0373424
BEL,1872,0.7800050999999999
BEL,1873,0.71797788
BEL,1874,0.8199634
BEL,1875,0.95890421
BEL,1876,1.0112591
BEL,1877,1.0272444
BEL,1878,1.0134814
BEL,1879,1.0284990999999999
BEL,1880,0.95366764
BEL,1881,0.94575673
BEL,1882,0.94756603
BEL,1883,0.96331728
BEL,1884,1.0551504999999999
BEL,1885,1.0598818
BEL,1886,1.0632093
BEL,1887,0.98285097
BEL,1888,0.98327285
BEL,1889,0.94447762
BEL,1890,0.92298567
BEL,1891,0.93191445
BEL,1892,0.96840018
BEL,1893,0.96598309
BEL,1894,0.99322706
BEL,1895,0.98656094
BEL,1896,0.96569842
BEL,1897,0.92930084
BEL,1898,0.99807954
BEL,1899,0.95172912
BEL,1900,0.95773125
BEL,1901,1.0238138
BEL,1902,1.0223482
BEL,1903,0.99417984
BEL,1904,0.96867937
BEL,1905,0.91744322
BEL,1906,0.94469333
BEL,1907,0.95161092
BEL,1908,0.89948678
BEL,1909,0.91608024
BEL,1910,0.86077017
BEL,1911,0.86585313
BEL,1912,0.93244314
BEL,1913,1.0012758
BEL,1920,1.8106261000000001
BEL,1921,1.8560501
BEL,1922,1.7765843999999997
BEL,1923,1.6496751
BEL,1924,1.297896
BEL,1925,1.3571754999999999
BEL,1926,0.99689597
BEL,1927,0.91071105
BEL,1928,1.0986582
BEL,1929,1.0869043
BEL,1930,1.5503223999999998
BEL,1931,1.6949234
BEL,1932,1.7019892
BEL,1933,1.9510967000000001
BEL,1934,2.1560382999999996
BEL,1935,1.8263063000000002
BEL,1936,2.1782044999999997
BEL,1937,1.9156792
BEL,1938,2.2544248
BEL,1939,2.2891178
BEL,1946,17.613077
BEL,1947,9.5867071
BEL,1948,5.833339700000001
BEL,1949,2.5214911
BEL,1950,2.4726863
BEL,1951,3.3831654
BEL,1952,4.9249334000000005
BEL,1953,4.743153599999999
BEL,1954,4.663483599999999
BEL,1955,3.7654242999999994
BEL,1956,3.5472764999999997
BEL,1957,3.555187
BEL,1958,3.5407366999999996
BEL,1959,3.5179365
BEL,1960,3.2821337999999995
BEL,1961,3.1714535
BEL,1962,3.1884406000000003
BEL,1963,3.1331935
BEL,1964,3.1334364
BEL,1965,2.9078638999999997
BEL,1966,2.8488355
BEL,1967,2.8451173
BEL,1968,2.8456287000000002
BEL,1969,2.6592879000000003
BEL,1970,2.6188202
BEL,1971,2.7654718999999996
BEL,1972,2.7372277
BEL,1973,2.7033607999999996
BEL,1974,2.6287563
BEL,1975,2.8971
BEL,1976,2.9380033
BEL,1977,2.9957631
BEL,1978,3.1075842000000002
BEL,1979,3.0993524
BEL,1980,3.0998322999999997
BEL,1981,3.1873536
BEL,1982,3.1179311000000003
BEL,1983,3.0531368
BEL,1984,2.9117215
BEL,1985,2.0502486
BEL,1986,2.3768592
BEL,1987,2.3301041000000002
BEL,1988,1.7142122
BEL,1989,1.5601104
BEL,1990,1.4792782
BEL,1991,1.5305829
BEL,1992,1.3301295
BEL,1993,1.7681383000000002
BEL,1994,1.6280921999999998
BEL,1995,1.5361011999999998
BEL,1996,1.5388389
BEL,1997,1.4781482
BEL,1998,1.4329141
BEL,1999,1.3227947
BEL,2000,1.3483299
BEL,2001,1.268327
BEL,2002,1.2159841
BEL,2003,1.2213912
BEL,2004,1.1875235
BEL,2005,1.0962272
BEL,2006,1.0460014000000002
BEL,2007,1.0591201000000001
BEL,2008,1.061236
BEL,2009,1.1548971000000001
BEL,2010,1.082222
BEL,2011,1.051717
BEL,2012,1.0542079
BEL,2013,1.0119189
BEL,2014,0.97480768
BEL,2015,0.92700249
BEL,2016,0.87141937
BEN,1960,0.0
BEN,1961,0.82464981
BEN,1962,1.1189867
BEN,1963,1.2203166
BEN,1964,1.3623493
BEN,1965,1.3923268
BEN,1966,1.206516
BEN,1967,1.3245851
BEN,1968,1.2446868
BEN,1969,1.352686
BEN,1970,1.2973306999999998
BEN,1971,1.3953569
BEN,1972,1.2818315
BEN,1973,1.2269244
BEN,1974,1.156342
BEN,1975,1.1567382
BEN,1976,1.0492487
BEN,1977,1.4535809
BEN,1978,1.2820957
BEN,1979,1.4302785
BEN,1980,1.6343172
BEN,1981,1.8426487
BEN,1982,1.8899499
BEN,1983,2.2817515999999998
BEN,1984,2.0126946
BEN,1985,1.9409379
BEN,1986,2.2437339
BEN,1987,1.9708122
BEN,1988,2.3650436000000004
BEN,1989,2.1930183999999997
BEN,1990,1.7621497
BEN,1991,1.0270936
BEN,1992,1.5940733999999999
BEN,1994,1.2497231000000002
BEN,1995,1.1059450000000002
BEN,1996,1.1426402
BEN,1997,1.1895373
BEN,1998,1.3431406000000001
BEN,1999,1.2640196000000001
BEN,2000,1.438236
BEN,2001,1.5295305000000001
BEN,2002,1.6004417
BEN,2003,1.5340949
BEN,2004,1.5030462
BEN,2006,0.95123523
BEN,2007,0.92082125
BEN,2008,0.93134516
BEN,2009,1.416033
BEN,2010,1.0758758999999998
BEN,2011,0.94637465
BEN,2012,0.95765239
BEN,2013,0.93923253
BEN,2014,0.95793313
BEN,2015,1.096325
BEN,2016,1.1432455
BFA,1960,0.38028774
BFA,1961,0.46586752
BFA,1962,1.2781848999999998
BFA,1963,1.3302001
BFA,1964,1.2997928
BFA,1965,0.82492185
BFA,1966,0.89848417
BFA,1967,0.86387789
BFA,1968,0.82921475
BFA,1969,0.8885839
BFA,1970,0.77747399
BFA,1971,0.89170951
BFA,1972,0.85233808
BFA,1973,0.90241063
BFA,1974,0.83445233
BFA,1975,1.9067333999999998
BFA,1976,1.9911171000000003
BFA,1977,2.0236046
BFA,1978,1.5681308999999999
BFA,1979,1.8461223999999998
BFA,1980,1.7236912
BFA,1981,1.8991803
BFA,1982,1.8783385
BFA,1983,1.864225
BFA,1984,1.9881682
BFA,1985,2.1721265
BFA,1986,2.0237922999999998
BFA,1987,2.1469842999999997
BFA,1988,1.9856397000000001
BFA,1989,2.1670613
BFA,1990,2.4503942000000003
BFA,1991,3.4367582999999997
BFA,1992,6.1632762
BFA,1993,1.9099558999999997
BFA,1994,3.3192949
BFA,1995,2.8571122000000004
BFA,1996,2.6269457000000003
BFA,1997,2.7355022
BFA,1998,2.8856432
BFA,1999,2.4877974999999997
BFA,2000,1.3656051000000002
BFA,2001,1.279677
BFA,2002,1.4939187
BFA,2003,1.3058344
BFA,2004,1.2806048
BFA,2005,1.1705906000000001
BFA,2006,1.2297831
BFA,2007,1.4021876
BFA,2008,1.3268031999999998
BFA,2009,1.3078229
BFA,2010,1.3806885
BFA,2011,1.4164251
BFA,2012,1.2048916
BFA,2013,1.3920555000000001
BFA,2014,1.4286864
BFA,2015,1.3269178
BFA,2016,1.2333869
BGD,1973,0.50996423
BGD,1974,0.55504555
BGD,1975,0.38589999
BGD,1976,0.90160286
BGD,1977,1.1200567
BGD,1978,0.84655946
BGD,1979,0.8154884
BGD,1980,0.89646477
BGD,1981,0.75109595
BGD,1982,1.2934232
BGD,1983,1.0100324
BGD,1984,1.3777072
BGD,1985,0.75416708
BGD,1986,0.99474084
BGD,1987,1.3377283000000002
BGD,1988,1.1875486000000002
BGD,1989,1.0024543
BGD,1990,1.0290514000000002
BGD,1991,0.97653598
BGD,1992,1.1123397
BGD,1993,1.0689288000000001
BGD,1994,1.4046267
BGD,1995,1.3175981
BGD,1996,1.1920513000000001
BGD,1997,1.2283543
BGD,1998,1.2614466999999998
BGD,1999,1.3009201000000001
BGD,2000,1.2930243000000001
BGD,2001,1.1833711
BGD,2002,1.1066345
BGD,2003,1.0705879999999999
BGD,2004,1.192674
BGD,2005,1.2791066999999998
BGD,2006,1.3038242
BGD,2007,1.2528692
BGD,2008,1.2930617
BGD,2009,0.98651314
BGD,2010,1.0729215
BGD,2011,1.1481924
BGD,2012,1.14862
BGD,2013,1.3341513999999999
BGD,2014,1.3613603
BGD,2015,1.4602663999999999
BGD,2016,1.4417896000000001
BGR,1911,24.167885000000002
BGR,1921,12.251987
BGR,1924,30.951834
BGR,1925,25.562691
BGR,1926,26.235144000000002
BGR,1927,19.471985
BGR,1928,18.528945999999998
BGR,1929,19.189577
BGR,1930,21.106567000000002
BGR,1931,21.620766
BGR,1932,20.372602
BGR,1933,15.106488
BGR,1934,17.973862
BGR,1935,28.303337
BGR,1936,32.025349
BGR,1937,30.768403999999997
BGR,1938,30.874654999999997
BGR,1939,27.105137
BGR,1940,42.121624
BGR,1948,4.5127831
BGR,1949,6.0240264
BGR,1950,5.1608477
BGR,1951,10.208802
BGR,1952,8.0697079
BGR,1953,9.516748399999999
BGR,1954,9.7905455
BGR,1955,9.490007400000001
BGR,1956,8.337238300000001
BGR,1957,7.253799000000001
BGR,1958,7.7833552
BGR,1959,6.1325054
BGR,1960,6.397090400000001
BGR,1961,7.4632978
BGR,1962,6.9655952
BGR,1963,6.5729179
BGR,1964,5.8680038
BGR,1965,4.9184833
BGR,1966,4.8006611
BGR,1967,4.8924775
BGR,1968,4.8814769
BGR,1969,5.1813908
BGR,1970,5.2440267
BGR,1971,19.750635
BGR,1972,20.563570000000002
BGR,1973,19.70787
BGR,1974,18.973921
BGR,1975,19.875035999999998
BGR,1976,18.447927
BGR,1977,19.660604
BGR,1978,21.226089
BGR,1979,20.417784
BGR,1980,15.449466000000001
BGR,1981,17.109961
BGR,1982,20.695288
BGR,1983,25.244913
BGR,1984,25.625034
BGR,1985,9.3358421
BGR,1986,9.5681067
BGR,1987,8.3120432
BGR,1988,10.704939999999999
BGR,1989,11.316307
BGR,1990,9.6462994
BGR,1991,16.302795
BGR,1992,12.574746000000001
BGR,1993,5.4397869000000005
BGR,1994,6.0383606
